Unnamed: 0	Sent_1	Sent_2	Sent_3	Sent_4	Sent_5	Sent_6	Sent_7	Sent_template_1	Sent_template_2	Sent_template_3	Sent_template_4	Sent_template_5	Sent_template_6	Sent_template_7	Sent_chunks_1	Sent_chunks_2	Sent_chunks_3	Sent_chunks_4	Sent_chunks_5	Sent_chunks_6	Sent_chunks_7	Answer_1	Answer_2	Answer_3	Answer_4	Answer_5	Answer_6	Answer_7	Answer_8	Answer_label_1	Answer_label_2	Answer_label_3	Answer_label_4	Answer_label_5	Answer_label_6	Answer_label_7	Answer_label_8	Answer_value_1	Answer_value_2	Answer_value_3	Answer_value_4	Answer_value_5	Answer_value_6	Answer_value_7	Answer_value_8	Answer_template_1	Answer_template_2	Answer_template_3	Answer_template_4	Answer_template_5	Answer_template_6	Answer_template_7	Answer_template_8	Answer_chunks_1	Answer_chunks_2	Answer_chunks_3	Answer_chunks_4	Answer_chunks_5	Answer_chunks_6	Answer_chunks_7	Answer_chunks_8
3	The book on the privatization excited the public .	The books on the privatization excited the public .	The book and the privatizations excited the public .	The books and the privatizations excited the public .	The book on the privatization of the company excited the public .	The books on the privatization of the company excited the public .	The book and the privatizations of the company excited the public .	Subj_sg P1_sg P2_None V_sg	Subj_pl P1_sg P2_None V_pl	Subj_sg P1_pl P2_None V_sg	Subj_pl P1_pl P2_None V_pl	Subj_sg P1_sg P2_sg V_sg	Subj_pl P1_sg P2_sg V_pl	Subj_sg P1_pl P2_sg V_sg	['The book', 'on the privatization', '', 'excited the public', '.']	['The books', 'on the privatization', '', 'excited the public', '.']	['The book', 'and the privatizations', '', 'excited the public', '.']	['The books', 'and the privatizations', '', 'excited the public', '.']	['The book', 'on the privatization', 'of the company', 'excited the public', '.']	['The books', 'on the privatization', 'of the company', 'excited the public', '.']	['The book', 'and the privatizations', 'of the company', 'excited the public', '.']	The books and the privatizations of the company excited the public .	The books and the privatizations of the companies excited the public .	The books and the privatizations of the company excited the public .	The books and the privatizations of the company excited the public .	The books on the privatization of the company excited the public .	The books and the privatizations of the companies excited the public .	The books and the privatizations and the companies excited the public .	The books and the privatizations of the company in the cities excited the public .	True	agreement_error_V	agreement_error_N1	agreement_error_N2	N1_alter	N2_alter	coordination	mis_num	True	False	False	False	False	False	False	False	Subj_pl P1_pl P2_sg V_pl	Subj_pl P1_pl P2_pl V_sg	Subj_pl P1_pl P2_sg V_sg	Subj_pl P1_pl P2_sg V_sg	Subj_pl P1_sg P2_sg V_pl	Subj_pl P1_pl P2_pl V_pl	Subj_pl P1_pl Conj2_pl V_pl	Subj_pl P1_pl P2_sg P3_pl V_pl	['The books', 'and the privatizations', 'of the company', 'excited the public', '.']	['The books', 'and the privatizations', 'of the companies', 'excited the public', '.']	['The books', 'and the privatizations', 'of the company', 'excited the public', '.']	['The books', 'and the privatizations', 'of the company', 'excited the public', '.']	['The books', 'on the privatization', 'of the company', 'excited the public', '.']	['The books', 'and the privatizations', 'of the companies', 'excited the public', '.']	['The books', 'and the privatizations', 'and the companies', 'excited the public', '.']	['The books', 'and the privatizations', 'of the company', 'in the cities', 'excited the public', '.']
18	The dog on the pillow falls asleep .	The dogs on the pillow fall asleep .	The dog on the pillows falls asleep .	The dogs on the pillows fall asleep .	The dog on the pillow of the baby falls asleep .	The dogs on the pillow of the baby fall asleep .	The dog on the pillows of the baby falls asleep .	Subj_sg P1_sg P2_None V_sg	Subj_pl P1_sg P2_None V_pl	Subj_sg P1_pl P2_None V_sg	Subj_pl P1_pl P2_None V_pl	Subj_sg P1_sg P2_sg V_sg	Subj_pl P1_sg P2_sg V_pl	Subj_sg P1_pl P2_sg V_sg	['The dog', 'on the pillow', '', 'falls asleep', '.']	['The dogs', 'on the pillow', '', 'fall asleep', '.']	['The dog', 'on the pillows', '', 'falls asleep', '.']	['The dogs', 'on the pillows', '', 'fall asleep', '.']	['The dog', 'on the pillow', 'of the baby', 'falls asleep', '.']	['The dogs', 'on the pillow', 'of the baby', 'fall asleep', '.']	['The dog', 'on the pillows', 'of the baby', 'falls asleep', '.']	The dogs on the pillows of the baby fall asleep .	The dogs on the pillows of the babies falls asleep .	The dogs on the pillows of the baby falls asleep .	The dogs on the pillows of the baby falls asleep .	The dogs on the pillow of the baby fall asleep .	The dogs on the pillows of the babies fall asleep .	The dogs on the pillows and the babies fall asleep .	The dogs on the pillows of the baby of my cousins fall asleep .	True	agreement_error_V	agreement_error_N1	agreement_error_N2	N1_alter	N2_alter	coordination	mis_num	True	False	False	False	False	False	False	False	Subj_pl P1_pl P2_sg V_pl	Subj_pl P1_pl P2_pl V_sg	Subj_pl P1_pl P2_sg V_sg	Subj_pl P1_pl P2_sg V_sg	Subj_pl P1_sg P2_sg V_pl	Subj_pl P1_pl P2_pl V_pl	Subj_pl P1_pl Conj2_pl V_pl	Subj_pl P1_pl P2_sg P3_pl V_pl	['The dogs', 'on the pillows', 'of the baby', 'fall asleep', '.']	['The dogs', 'on the pillows', 'of the babies', 'falls asleep', '.']	['The dogs', 'on the pillows', 'of the baby', 'falls asleep', '.']	['The dogs', 'on the pillows', 'of the baby', 'falls asleep', '.']	['The dogs', 'on the pillow', 'of the baby', 'fall asleep', '.']	['The dogs', 'on the pillows', 'of the babies', 'fall asleep', '.']	['The dogs', 'on the pillows', 'and the babies', 'fall asleep', '.']	['The dogs', 'on the pillows', 'of the baby', 'of my cousins', 'fall asleep', '.']
765	The professors of my cousins whom my friends know look like actors .	The professor of my cousins whom my friends know looks like an actor .	The professors of my cousin whom my friends know look like actors .	The professor of my cousin whom my friends know looks like an actor .	The professors of my cousins in the photos whom my friends know look like actors .	The professor of my cousins in the photos whom my friends know looks like an actor .	The professors of my cousin in the photos whom my friends know look like actors .	Subj_pl P1_pl P2_None ROC_pl V_pl	Subj_sg P1_pl P2_None ROC_sg V_sg	Subj_pl P1_sg P2_None ROC_pl V_pl	Subj_sg P1_sg P2_None ROC_sg V_sg	Subj_pl P1_pl P2_pl ROC_pl V_pl	Subj_sg P1_pl P2_pl ROC_sg V_sg	Subj_pl P1_sg P2_pl ROC_pl V_pl	['The professors', 'of my cousins', '', 'whom my friends know', 'look like actors', '.']	['The professor', 'of my cousins', '', 'whom my friends know', 'looks like an actor', '.']	['The professors', 'of my cousin', '', 'whom my friends know', 'look like actors', '.']	['The professor', 'of my cousin', '', 'whom my friends know', 'looks like an actor', '.']	['The professors', 'of my cousins', 'in the photos', 'whom my friends know', 'look like actors', '.']	['The professor', 'of my cousins', 'in the photos', 'whom my friends know', 'looks like an actor', '.']	['The professors', 'of my cousin', 'in the photos', 'whom my friends know', 'look like actors', '.']	The professor of my cousin in the photos whom my friends know looks like an actor .	The professor of my cousin in the photo whom my friends know look like actors .	The professor of my cousin in the photos whom my friends know look like actors .	The professor of my cousin in the photos whom my friends know look like actors .	The professor of my cousins in the photos whom my friends know looks like an actor .	The professor of my cousin in the photo whom my friends know looks like an actor .	The professor of my cousin and the photo whom my friends know looks like an actor .	The professor of my cousin in the photos on the shelf whom my friends know looks like an actor .	True	agreement_error_V	agreement_error_N1	agreement_error_N2	N1_alter	N2_alter	coordination	mis_num	True	False	False	False	False	False	False	False	Subj_sg P1_sg P2_pl ROC_sg V_sg	Subj_sg P1_sg P2_sg ROC_sg V_pl	Subj_sg P1_sg P2_pl ROC_sg V_pl	Subj_sg P1_sg P2_pl ROC_sg V_pl	Subj_sg P1_pl P2_pl ROC_sg V_sg	Subj_sg P1_sg P2_sg ROC_sg V_sg	Subj_sg P1_sg Conj2_sg ROC_sg V_sg	Subj_sg P1_sg P2_pl P3_sg ROC_sg V_sg	['The professor', 'of my cousin', 'in the photos', 'whom my friends know', 'looks like an actor', '.']	['The professor', 'of my cousin', 'in the photo', 'whom my friends know', 'look like actors', '.']	['The professor', 'of my cousin', 'in the photos', 'whom my friends know', 'look like actors', '.']	['The professor', 'of my cousin', 'in the photos', 'whom my friends know', 'look like actors', '.']	['The professor', 'of my cousins', 'in the photos', 'whom my friends know', 'looks like an actor', '.']	['The professor', 'of my cousin', 'in the photo', 'whom my friends know', 'looks like an actor', '.']	['The professor', 'of my cousin', 'and the photo', 'whom my friends know', 'looks like an actor', '.']	['The professor', 'of my cousin', 'in the photos', 'on the shelf', 'whom my friends know', 'looks like an actor', '.']
742	The theories on the songs which the article describes divide the researchers .	The theory on the songs which the article describes divides the researchers .	The theories on the song which the article describes divide the researchers .	The theory on the song which the article describes divides the researchers .	The theories on the songs of the canaries which the article describes divide the researchers .	The theory on the songs of the canaries which the article describes divides the researchers .	The theories on the song of the canaries which the article describes divide the researchers .	Subj_pl P1_pl P2_None ROC_pl V_pl	Subj_sg P1_pl P2_None ROC_sg V_sg	Subj_pl P1_sg P2_None ROC_pl V_pl	Subj_sg P1_sg P2_None ROC_sg V_sg	Subj_pl P1_pl P2_pl ROC_pl V_pl	Subj_sg P1_pl P2_pl ROC_sg V_sg	Subj_pl P1_sg P2_pl ROC_pl V_pl	['The theories', 'on the songs', '', 'which the article describes', 'divide the researchers', '.']	['The theory', 'on the songs', '', 'which the article describes', 'divides the researchers', '.']	['The theories', 'on the song', '', 'which the article describes', 'divide the researchers', '.']	['The theory', 'on the song', '', 'which the article describes', 'divides the researchers', '.']	['The theories', 'on the songs', 'of the canaries', 'which the article describes', 'divide the researchers', '.']	['The theory', 'on the songs', 'of the canaries', 'which the article describes', 'divides the researchers', '.']	['The theories', 'on the song', 'of the canaries', 'which the article describes', 'divide the researchers', '.']	The theory on the song of the canaries which the article describes divides the researchers .	The theory on the song of the canary which the article describes divide the researchers .	The theory on the song of the canaries which the article describes divide the researchers .	The theory on the song of the canaries which the article describes divide the researchers .	The theory on the songs of the canaries which the article describes divides the researchers .	The theory on the song of the canary which the article describes divides the researchers .	The theory on the song and the canary which the article describes divides the researchers .	The theory on the song of the canaries in the mountain which the article describes divides the researchers .	True	agreement_error_V	agreement_error_N1	agreement_error_N2	N1_alter	N2_alter	coordination	mis_num	True	False	False	False	False	False	False	False	Subj_sg P1_sg P2_pl ROC_sg V_sg	Subj_sg P1_sg P2_sg ROC_sg V_pl	Subj_sg P1_sg P2_pl ROC_sg V_pl	Subj_sg P1_sg P2_pl ROC_sg V_pl	Subj_sg P1_pl P2_pl ROC_sg V_sg	Subj_sg P1_sg P2_sg ROC_sg V_sg	Subj_sg P1_sg Conj2_sg ROC_sg V_sg	Subj_sg P1_sg P2_pl P3_sg ROC_sg V_sg	['The theory', 'on the song', 'of the canaries', 'which the article describes', 'divides the researchers', '.']	['The theory', 'on the song', 'of the canary', 'which the article describes', 'divide the researchers', '.']	['The theory', 'on the song', 'of the canaries', 'which the article describes', 'divide the researchers', '.']	['The theory', 'on the song', 'of the canaries', 'which the article describes', 'divide the researchers', '.']	['The theory', 'on the songs', 'of the canaries', 'which the article describes', 'divides the researchers', '.']	['The theory', 'on the song', 'of the canary', 'which the article describes', 'divides the researchers', '.']	['The theory', 'on the song', 'and the canary', 'which the article describes', 'divides the researchers', '.']	['The theory', 'on the song', 'of the canaries', 'in the mountain', 'which the article describes', 'divides the researchers', '.']
31	The owner of the parrot is coming .	The owners of the parrot are coming .	The owner of the parrots is coming .	The owners of the parrots are coming .	The owner of the parrot in the tree is coming .	The owners of the parrot in the tree are coming .	The owner of the parrots in the tree is coming .	Subj_sg P1_sg P2_None V_sg	Subj_pl P1_sg P2_None V_pl	Subj_sg P1_pl P2_None V_sg	Subj_pl P1_pl P2_None V_pl	Subj_sg P1_sg P2_sg V_sg	Subj_pl P1_sg P2_sg V_pl	Subj_sg P1_pl P2_sg V_sg	['The owner', 'of the parrot', '', 'is coming', '.']	['The owners', 'of the parrot', '', 'are coming', '.']	['The owner', 'of the parrots', '', 'is coming', '.']	['The owners', 'of the parrots', '', 'are coming', '.']	['The owner', 'of the parrot', 'in the tree', 'is coming', '.']	['The owners', 'of the parrot', 'in the tree', 'are coming', '.']	['The owner', 'of the parrots', 'in the tree', 'is coming', '.']	The owners of the parrots in the tree are coming .	The owners of the parrots in the trees is coming .	The owners of the parrots in the tree is coming .	The owners of the parrots in the tree is coming .	The owners of the parrot in the tree are coming .	The owners of the parrots in the trees are coming .	The owners of the parrots and the trees are coming .	The owners of the parrots in the tree in the gardens are coming .	True	agreement_error_V	agreement_error_N1	agreement_error_N2	N1_alter	N2_alter	coordination	mis_num	True	False	False	False	False	False	False	False	Subj_pl P1_pl P2_sg V_pl	Subj_pl P1_pl P2_pl V_sg	Subj_pl P1_pl P2_sg V_sg	Subj_pl P1_pl P2_sg V_sg	Subj_pl P1_sg P2_sg V_pl	Subj_pl P1_pl P2_pl V_pl	Subj_pl P1_pl Conj2_pl V_pl	Subj_pl P1_pl P2_sg P3_pl V_pl	['The owners', 'of the parrots', 'in the tree', 'are coming', '.']	['The owners', 'of the parrots', 'in the trees', 'is coming', '.']	['The owners', 'of the parrots', 'in the tree', 'is coming', '.']	['The owners', 'of the parrots', 'in the tree', 'is coming', '.']	['The owners', 'of the parrot', 'in the tree', 'are coming', '.']	['The owners', 'of the parrots', 'in the trees', 'are coming', '.']	['The owners', 'of the parrots', 'and the trees', 'are coming', '.']	['The owners', 'of the parrots', 'in the tree', 'in the gardens', 'are coming', '.']
747	The descriptions of the sufferings that the doctor hears touch the participants .	The description of the sufferings that the doctor hears touches the participants .	The descriptions of the suffering that the doctor hears touch the participants .	The description of the suffering that the doctor hears touches the participants .	The descriptions of the sufferings in the hospitals that the doctor hears touch the participants .	The description of the sufferings in the hospitals that the doctor hears touches the participants .	The descriptions of the suffering in the hospitals that the doctor hears touch the participants .	Subj_pl P1_pl P2_None ROC_pl V_pl	Subj_sg P1_pl P2_None ROC_sg V_sg	Subj_pl P1_sg P2_None ROC_pl V_pl	Subj_sg P1_sg P2_None ROC_sg V_sg	Subj_pl P1_pl P2_pl ROC_pl V_pl	Subj_sg P1_pl P2_pl ROC_sg V_sg	Subj_pl P1_sg P2_pl ROC_pl V_pl	['The descriptions', 'of the sufferings', '', 'that the doctor hears', 'touch the participants', '.']	['The description', 'of the sufferings', '', 'that the doctor hears', 'touches the participants', '.']	['The descriptions', 'of the suffering', '', 'that the doctor hears', 'touch the participants', '.']	['The description', 'of the suffering', '', 'that the doctor hears', 'touches the participants', '.']	['The descriptions', 'of the sufferings', 'in the hospitals', 'that the doctor hears', 'touch the participants', '.']	['The description', 'of the sufferings', 'in the hospitals', 'that the doctor hears', 'touches the participants', '.']	['The descriptions', 'of the suffering', 'in the hospitals', 'that the doctor hears', 'touch the participants', '.']	The description of the suffering in the hospitals that the doctor hears touches the participants .	The description of the suffering in the hospital that the doctor hears touch the participants .	The description of the suffering in the hospitals that the doctor hears touch the participants .	The description of the suffering in the hospitals that the doctor hears touch the participants .	The description of the sufferings in the hospitals that the doctor hears touches the participants .	The description of the suffering in the hospital that the doctor hears touches the participants .	The description of the suffering and the hospital that the doctor hears touches the participants .	The description of the suffering in the hospitals of the department that the doctor hears touches the participants .	True	agreement_error_V	agreement_error_N1	agreement_error_N2	N1_alter	N2_alter	coordination	mis_num	True	False	False	False	False	False	False	False	Subj_sg P1_sg P2_pl ROC_sg V_sg	Subj_sg P1_sg P2_sg ROC_sg V_pl	Subj_sg P1_sg P2_pl ROC_sg V_pl	Subj_sg P1_sg P2_pl ROC_sg V_pl	Subj_sg P1_pl P2_pl ROC_sg V_sg	Subj_sg P1_sg P2_sg ROC_sg V_sg	Subj_sg P1_sg Conj2_sg ROC_sg V_sg	Subj_sg P1_sg P2_pl P3_sg ROC_sg V_sg	['The description', 'of the suffering', 'in the hospitals', 'that the doctor hears', 'touches the participants', '.']	['The description', 'of the suffering', 'in the hospital', 'that the doctor hears', 'touch the participants', '.']	['The description', 'of the suffering', 'in the hospitals', 'that the doctor hears', 'touch the participants', '.']	['The description', 'of the suffering', 'in the hospitals', 'that the doctor hears', 'touch the participants', '.']	['The description', 'of the sufferings', 'in the hospitals', 'that the doctor hears', 'touches the participants', '.']	['The description', 'of the suffering', 'in the hospital', 'that the doctor hears', 'touches the participants', '.']	['The description', 'of the suffering', 'and the hospital', 'that the doctor hears', 'touches the participants', '.']	['The description', 'of the suffering', 'in the hospitals', 'of the department', 'that the doctor hears', 'touches the participants', '.']
27	The girlfriend of the owner is sleeping on the beach .	The girlfriends of the owner are sleeping on the beach .	The girlfriend of the owners is sleeping on the beach .	The girlfriends of the owners are sleeping on the beach .	The girlfriend of the owner of the villa is sleeping on the beach .	The girlfriends of the owner of the villa are sleeping on the beach .	The girlfriend of the owners of the villa is sleeping on the beach .	Subj_sg P1_sg P2_None V_sg	Subj_pl P1_sg P2_None V_pl	Subj_sg P1_pl P2_None V_sg	Subj_pl P1_pl P2_None V_pl	Subj_sg P1_sg P2_sg V_sg	Subj_pl P1_sg P2_sg V_pl	Subj_sg P1_pl P2_sg V_sg	['The girlfriend', 'of the owner', '', 'is sleeping on the beach', '.']	['The girlfriends', 'of the owner', '', 'are sleeping on the beach', '.']	['The girlfriend', 'of the owners', '', 'is sleeping on the beach', '.']	['The girlfriends', 'of the owners', '', 'are sleeping on the beach', '.']	['The girlfriend', 'of the owner', 'of the villa', 'is sleeping on the beach', '.']	['The girlfriends', 'of the owner', 'of the villa', 'are sleeping on the beach', '.']	['The girlfriend', 'of the owners', 'of the villa', 'is sleeping on the beach', '.']	The girlfriends of the owners of the villa are sleeping on the beach .	The girlfriends of the owners of the villas is sleeping on the beach .	The girlfriends of the owners of the villa is sleeping on the beach .	The girlfriends of the owners of the villa is sleeping on the beach .	The girlfriends of the owner of the villa are sleeping on the beach .	The girlfriends of the owners of the villas are sleeping on the beach .	The girlfriends of the owners and the villas are sleeping on the beach .	The girlfriends of the owners of the villa of my friends are sleeping on the beach .	True	agreement_error_V	agreement_error_N1	agreement_error_N2	N1_alter	N2_alter	coordination	mis_num	True	False	False	False	False	False	False	False	Subj_pl P1_pl P2_sg V_pl	Subj_pl P1_pl P2_pl V_sg	Subj_pl P1_pl P2_sg V_sg	Subj_pl P1_pl P2_sg V_sg	Subj_pl P1_sg P2_sg V_pl	Subj_pl P1_pl P2_pl V_pl	Subj_pl P1_pl Conj2_pl V_pl	Subj_pl P1_pl P2_sg P3_pl V_pl	['The girlfriends', 'of the owners', 'of the villa', 'are sleeping on the beach', '.']	['The girlfriends', 'of the owners', 'of the villas', 'is sleeping on the beach', '.']	['The girlfriends', 'of the owners', 'of the villa', 'is sleeping on the beach', '.']	['The girlfriends', 'of the owners', 'of the villa', 'is sleeping on the beach', '.']	['The girlfriends', 'of the owner', 'of the villa', 'are sleeping on the beach', '.']	['The girlfriends', 'of the owners', 'of the villas', 'are sleeping on the beach', '.']	['The girlfriends', 'of the owners', 'and the villas', 'are sleeping on the beach', '.']	['The girlfriends', 'of the owners', 'of the villa', 'of my friends', 'are sleeping on the beach', '.']
762	The breeders said that the pigs of the workers are wallowing in the pond .	The breeders said that the pig of the workers is wallowing in the pond .	The breeders said that the pigs of the worker are wallowing in the pond .	The breeders said that the pig of the worker is wallowing in the pond .	The breeders said that the pigs of the workers in the fields are wallowing in the pond .	The breeders said that the pig of the workers in the fields is wallowing in the pond .	The breeders said that the pigs of the worker in the fields are wallowing in the pond .	Prefix Subj_pl P1_pl P2_None V_pl	Prefix Subj_sg P1_pl P2_None V_sg	Prefix Subj_pl P1_sg P2_None V_pl	Prefix Subj_sg P1_sg P2_None V_sg	Prefix Subj_pl P1_pl P2_pl V_pl	Prefix Subj_sg P1_pl P2_pl V_sg	Prefix Subj_pl P1_sg P2_pl V_pl	['The breeders said that', 'the pigs', 'of the workers', '', 'are wallowing in the pond', '.']	['The breeders said that', 'the pig', 'of the workers', '', 'is wallowing in the pond', '.']	['The breeders said that', 'the pigs', 'of the worker', '', 'are wallowing in the pond', '.']	['The breeders said that', 'the pig', 'of the worker', '', 'is wallowing in the pond', '.']	['The breeders said that', 'the pigs', 'of the workers', 'in the fields', 'are wallowing in the pond', '.']	['The breeders said that', 'the pig', 'of the workers', 'in the fields', 'is wallowing in the pond', '.']	['The breeders said that', 'the pigs', 'of the worker', 'in the fields', 'are wallowing in the pond', '.']	The breeders said that the pig of the worker in the fields is wallowing in the pond .	The breeders said that the pig of the worker in the field are wallowing in the pond .	The breeders said that the pig of the worker in the fields are wallowing in the pond .	The breeders said that the pig of the worker in the fields are wallowing in the pond .	The breeders said that the pig of the workers in the fields is wallowing in the pond .	The breeders said that the pig of the worker in the field is wallowing in the pond .	The breeders said that the pig of the worker and the field is wallowing in the pond .	The breeders said that the pig of the worker in the fields of the town is wallowing in the pond .	True	agreement_error_V	agreement_error_N1	agreement_error_N2	N1_alter	N2_alter	coordination	mis_num	True	False	False	False	False	False	False	False	Prefix Subj_sg P1_sg P2_pl V_sg	Prefix Subj_sg P1_sg P2_sg V_pl	Prefix Subj_sg P1_sg P2_pl V_pl	Prefix Subj_sg P1_sg P2_pl V_pl	Prefix Subj_sg P1_pl P2_pl V_sg	Prefix Subj_sg P1_sg P2_sg V_sg	Prefix Subj_sg P1_sg Conj2_sg V_sg	Prefix Subj_sg P1_sg P2_pl P3_sg V_sg	['The breeders said that', 'the pig', 'of the worker', 'in the fields', 'is wallowing in the pond', '.']	['The breeders said that', 'the pig', 'of the worker', 'in the field', 'are wallowing in the pond', '.']	['The breeders said that', 'the pig', 'of the worker', 'in the fields', 'are wallowing in the pond', '.']	['The breeders said that', 'the pig', 'of the worker', 'in the fields', 'are wallowing in the pond', '.']	['The breeders said that', 'the pig', 'of the workers', 'in the fields', 'is wallowing in the pond', '.']	['The breeders said that', 'the pig', 'of the worker', 'in the field', 'is wallowing in the pond', '.']	['The breeders said that', 'the pig', 'of the worker', 'and the field', 'is wallowing in the pond', '.']	['The breeders said that', 'the pig', 'of the worker', 'in the fields', 'of the town', 'is wallowing in the pond', '.']
752	The producers of the films that the spectators admire have won the award .	The producer of the films that the spectators admire has won the award .	The producers of the film that the spectators admire have won the award .	The producer of the film that the spectators admire has won the award .	The producers of the films on the artists that the spectators admire have won the award .	The producer of the films on the artists that the spectators admire has won the award .	The producers of the film on the artists that the spectators admire have won the award .	Subj_pl P1_pl P2_None ROC_pl V_pl	Subj_sg P1_pl P2_None ROC_sg V_sg	Subj_pl P1_sg P2_None ROC_pl V_pl	Subj_sg P1_sg P2_None ROC_sg V_sg	Subj_pl P1_pl P2_pl ROC_pl V_pl	Subj_sg P1_pl P2_pl ROC_sg V_sg	Subj_pl P1_sg P2_pl ROC_pl V_pl	['The producers', 'of the films', '', 'that the spectators admire', 'have won the award', '.']	['The producer', 'of the films', '', 'that the spectators admire', 'has won the award', '.']	['The producers', 'of the film', '', 'that the spectators admire', 'have won the award', '.']	['The producer', 'of the film', '', 'that the spectators admire', 'has won the award', '.']	['The producers', 'of the films', 'on the artists', 'that the spectators admire', 'have won the award', '.']	['The producer', 'of the films', 'on the artists', 'that the spectators admire', 'has won the award', '.']	['The producers', 'of the film', 'on the artists', 'that the spectators admire', 'have won the award', '.']	The producer of the film on the artists that the spectators admire has won the award .	The producer of the film on the artist that the spectators admire have won the award .	The producer of the film on the artists that the spectators admire have won the award .	The producer of the film on the artists that the spectators admire have won the award .	The producer of the films on the artists that the spectators admire has won the award .	The producer of the film on the artist that the spectators admire has won the award .	The producer of the film and the artist that the spectators admire has won the award .	The producer of the film on the artists from the city center that the spectators admire has won the award .	True	agreement_error_V	agreement_error_N1	agreement_error_N2	N1_alter	N2_alter	coordination	mis_num	True	False	False	False	False	False	False	False	Subj_sg P1_sg P2_pl ROC_sg V_sg	Subj_sg P1_sg P2_sg ROC_sg V_pl	Subj_sg P1_sg P2_pl ROC_sg V_pl	Subj_sg P1_sg P2_pl ROC_sg V_pl	Subj_sg P1_pl P2_pl ROC_sg V_sg	Subj_sg P1_sg P2_sg ROC_sg V_sg	Subj_sg P1_sg Conj2_sg ROC_sg V_sg	Subj_sg P1_sg P2_pl P3_sg ROC_sg V_sg	['The producer', 'of the film', 'on the artists', 'that the spectators admire', 'has won the award', '.']	['The producer', 'of the film', 'on the artist', 'that the spectators admire', 'have won the award', '.']	['The producer', 'of the film', 'on the artists', 'that the spectators admire', 'have won the award', '.']	['The producer', 'of the film', 'on the artists', 'that the spectators admire', 'have won the award', '.']	['The producer', 'of the films', 'on the artists', 'that the spectators admire', 'has won the award', '.']	['The producer', 'of the film', 'on the artist', 'that the spectators admire', 'has won the award', '.']	['The producer', 'of the film', 'and the artist', 'that the spectators admire', 'has won the award', '.']	['The producer', 'of the film', 'on the artists', 'from the city center', 'that the spectators admire', 'has won the award', '.']
761	The lawyers of the thieves that the prosecutors are listening to have returned .	The lawyer of the thieves that the prosecutors are listening to has returned .	The lawyers of the thief that the prosecutors are listening to have returned .	The lawyer of the thief that the prosecutors are listening to has returned .	The lawyers of the thieves from the villages that the prosecutors are listening to have returned .	The lawyer of the thieves from the villages that the prosecutors are listening to has returned .	The lawyers of the thief from the villages that the prosecutors are listening to have returned .	Subj_pl P1_pl P2_None ROC_pl V_pl	Subj_sg P1_pl P2_None ROC_sg V_sg	Subj_pl P1_sg P2_None ROC_pl V_pl	Subj_sg P1_sg P2_None ROC_sg V_sg	Subj_pl P1_pl P2_pl ROC_pl V_pl	Subj_sg P1_pl P2_pl ROC_sg V_sg	Subj_pl P1_sg P2_pl ROC_pl V_pl	['The lawyers', 'of the thieves', '', 'that the prosecutors are listening to', 'have returned', '.']	['The lawyer', 'of the thieves', '', 'that the prosecutors are listening to', 'has returned', '.']	['The lawyers', 'of the thief', '', 'that the prosecutors are listening to', 'have returned', '.']	['The lawyer', 'of the thief', '', 'that the prosecutors are listening to', 'has returned', '.']	['The lawyers', 'of the thieves', 'from the villages', 'that the prosecutors are listening to', 'have returned', '.']	['The lawyer', 'of the thieves', 'from the villages', 'that the prosecutors are listening to', 'has returned', '.']	['The lawyers', 'of the thief', 'from the villages', 'that the prosecutors are listening to', 'have returned', '.']	The lawyer of the thief from the villages that the prosecutors are listening to has returned .	The lawyer of the thief from the village that the prosecutors are listening to have returned .	The lawyer of the thief from the villages that the prosecutors are listening to have returned .	The lawyer of the thief from the villages that the prosecutors are listening to have returned .	The lawyer of the thieves from the villages that the prosecutors are listening to has returned .	The lawyer of the thief from the village that the prosecutors are listening to has returned .	The lawyer of the thief and the village that the prosecutors are listening to has returned .	The lawyer of the thief from the villages close to the lake that the prosecutors are listening to has returned .	True	agreement_error_V	agreement_error_N1	agreement_error_N2	N1_alter	N2_alter	coordination	mis_num	True	False	False	False	False	False	False	False	Subj_sg P1_sg P2_pl ROC_sg V_sg	Subj_sg P1_sg P2_sg ROC_sg V_pl	Subj_sg P1_sg P2_pl ROC_sg V_pl	Subj_sg P1_sg P2_pl ROC_sg V_pl	Subj_sg P1_pl P2_pl ROC_sg V_sg	Subj_sg P1_sg P2_sg ROC_sg V_sg	Subj_sg P1_sg Conj2_sg ROC_sg V_sg	Subj_sg P1_sg P2_pl P3_sg ROC_sg V_sg	['The lawyer', 'of the thief', 'from the villages', 'that the prosecutors are listening to', 'has returned', '.']	['The lawyer', 'of the thief', 'from the village', 'that the prosecutors are listening to', 'have returned', '.']	['The lawyer', 'of the thief', 'from the villages', 'that the prosecutors are listening to', 'have returned', '.']	['The lawyer', 'of the thief', 'from the villages', 'that the prosecutors are listening to', 'have returned', '.']	['The lawyer', 'of the thieves', 'from the villages', 'that the prosecutors are listening to', 'has returned', '.']	['The lawyer', 'of the thief', 'from the village', 'that the prosecutors are listening to', 'has returned', '.']	['The lawyer', 'of the thief', 'and the village', 'that the prosecutors are listening to', 'has returned', '.']	['The lawyer', 'of the thief', 'from the villages', 'close to the lake', 'that the prosecutors are listening to', 'has returned', '.']
