Unnamed: 0	Sent_1	Sent_2	Sent_3	Sent_4	Sent_5	Sent_6	Sent_7	Sent_template_1	Sent_template_2	Sent_template_3	Sent_template_4	Sent_template_5	Sent_template_6	Sent_template_7	Sent_chunks_1	Sent_chunks_2	Sent_chunks_3	Sent_chunks_4	Sent_chunks_5	Sent_chunks_6	Sent_chunks_7	Answer_1	Answer_2	Answer_3	Answer_4	Answer_5	Answer_6	Answer_7	Answer_8	Answer_label_1	Answer_label_2	Answer_label_3	Answer_label_4	Answer_label_5	Answer_label_6	Answer_label_7	Answer_label_8	Answer_value_1	Answer_value_2	Answer_value_3	Answer_value_4	Answer_value_5	Answer_value_6	Answer_value_7	Answer_value_8	Answer_template_1	Answer_template_2	Answer_template_3	Answer_template_4	Answer_template_5	Answer_template_6	Answer_template_7	Answer_template_8	Answer_chunks_1	Answer_chunks_2	Answer_chunks_3	Answer_chunks_4	Answer_chunks_5	Answer_chunks_6	Answer_chunks_7	Answer_chunks_8
2	The contract with the program is broken .	The deals with the program are broken .	The system with the programs is broken .	The issues with the programs are broken .	The interface with the program of the experiment is broken .	The problems with the program of the experiment are broken .	The link with the programs of the experiment is broken .	Subj_sg P1_sg P2_None V_sg	Subj_pl P1_sg P2_None V_pl	Subj_sg P1_pl P2_None V_sg	Subj_pl P1_pl P2_None V_pl	Subj_sg P1_sg P2_sg V_sg	Subj_pl P1_sg P2_sg V_pl	Subj_sg P1_pl P2_sg V_sg	['The contract', 'with the program', '', 'is broken', '.']	['The deals', 'with the program', '', 'are broken', '.']	['The system', 'with the programs', '', 'is broken', '.']	['The issues', 'with the programs', '', 'are broken', '.']	['The interface', 'with the program', 'of the experiment', 'is broken', '.']	['The problems', 'with the program', 'of the experiment', 'are broken', '.']	['The link', 'with the programs', 'of the experiment', 'is broken', '.']	The systems with the programs of the experiment are broken .	The systems with the programs of the experiments is broken .	The systems with the programs of the experiment is broken .	The systems with the programs of the experiment is broken .	The systems with the program of the experiment are broken .	The systems with the programs of the experiments are broken .	The systems with the programs and the experiments are broken .	The systems with the programs of the experiment of the students are broken .	True	agreement_error_V	agreement_error_N1	agreement_error_N2	N1_alter	N2_alter	coordination	mis_num	True	False	False	False	False	False	False	False	Subj_pl P1_pl P2_sg V_pl	Subj_pl P1_pl P2_pl V_sg	Subj_pl P1_pl P2_sg V_sg	Subj_pl P1_pl P2_sg V_sg	Subj_pl P1_sg P2_sg V_pl	Subj_pl P1_pl P2_pl V_pl	Subj_pl P1_pl Conj2_pl V_pl	Subj_pl P1_pl P2_sg P3_pl V_pl	['The systems', 'with the programs', 'of the experiment', 'are broken', '.']	['The systems', 'with the programs', 'of the experiments', 'is broken', '.']	['The systems', 'with the programs', 'of the experiment', 'is broken', '.']	['The systems', 'with the programs', 'of the experiment', 'is broken', '.']	['The systems', 'with the program', 'of the experiment', 'are broken', '.']	['The systems', 'with the programs', 'of the experiments', 'are broken', '.']	['The systems', 'with the programs', 'and the experiments', 'are broken', '.']	['The systems', 'with the programs', 'of the experiment', 'of the students', 'are broken', '.']
16014	The trainers of the winners that the colleagues know are getting a big raise .	The trainer of the winners that the colleagues believe is getting a big raise .	The trainers of the winner that the colleagues say are getting a big raise .	The trainer of the winner that the colleagues agree is getting a big raise .	The trainers of the winners of the games that the colleagues choose are getting a big raise .	The trainer of the winners of the games that the colleagues like is getting a big raise .	The trainers of the winner of the games that the colleagues think are getting a big raise .	Subj_pl P1_pl P2_None ROC_pl V_pl	Subj_sg P1_pl P2_None ROC_sg V_sg	Subj_pl P1_sg P2_None ROC_pl V_pl	Subj_sg P1_sg P2_None ROC_sg V_sg	Subj_pl P1_pl P2_pl ROC_pl V_pl	Subj_sg P1_pl P2_pl ROC_sg V_sg	Subj_pl P1_sg P2_pl ROC_pl V_pl	['The trainers', 'of the winners', '', 'that the colleagues know', 'are getting a big raise', '.']	['The trainer', 'of the winners', '', 'that the colleagues believe', 'is getting a big raise', '.']	['The trainers', 'of the winner', '', 'that the colleagues say', 'are getting a big raise', '.']	['The trainer', 'of the winner', '', 'that the colleagues agree', 'is getting a big raise', '.']	['The trainers', 'of the winners', 'of the games', 'that the colleagues choose', 'are getting a big raise', '.']	['The trainer', 'of the winners', 'of the games', 'that the colleagues like', 'is getting a big raise', '.']	['The trainers', 'of the winner', 'of the games', 'that the colleagues think', 'are getting a big raise', '.']	The trainer of the winner of the games that the colleagues know is getting a big raise .	The trainer of the winner of the game that the colleagues know are getting a big raise .	The trainer of the winner of the games that the colleagues know are getting a big raise .	The trainer of the winner of the games that the colleagues know are getting a big raise .	The trainer of the winners of the games that the colleagues know is getting a big raise .	The trainer of the winner of the game that the colleagues know is getting a big raise .	The trainer of the winner and the game that the colleagues know is getting a big raise .	The trainer of the winner of the games in the tournament that the colleagues know is getting a big raise .	True	agreement_error_V	agreement_error_N1	agreement_error_N2	N1_alter	N2_alter	coordination	mis_num	True	False	False	False	False	False	False	False	Subj_sg P1_sg P2_pl ROC_sg V_sg	Subj_sg P1_sg P2_sg ROC_sg V_pl	Subj_sg P1_sg P2_pl ROC_sg V_pl	Subj_sg P1_sg P2_pl ROC_sg V_pl	Subj_sg P1_pl P2_pl ROC_sg V_sg	Subj_sg P1_sg P2_sg ROC_sg V_sg	Subj_sg P1_sg Conj2_sg ROC_sg V_sg	Subj_sg P1_sg P2_pl P3_sg ROC_sg V_sg	['The trainer', 'of the winner', 'of the games', 'that the colleagues know', 'is getting a big raise', '.']	['The trainer', 'of the winner', 'of the game', 'that the colleagues know', 'are getting a big raise', '.']	['The trainer', 'of the winner', 'of the games', 'that the colleagues know', 'are getting a big raise', '.']	['The trainer', 'of the winner', 'of the games', 'that the colleagues know', 'are getting a big raise', '.']	['The trainer', 'of the winners', 'of the games', 'that the colleagues know', 'is getting a big raise', '.']	['The trainer', 'of the winner', 'of the game', 'that the colleagues know', 'is getting a big raise', '.']	['The trainer', 'of the winner', 'and the game', 'that the colleagues know', 'is getting a big raise', '.']	['The trainer', 'of the winner', 'of the games', 'in the tournament', 'that the colleagues know', 'is getting a big raise', '.']
16192	The neighbors hoped that the guys of the parrots are coming .	The neighbors hoped that the owner of the parrots is coming .	The neighbors hoped that the boys of the parrot are coming .	The neighbors hoped that the owner of the parrot is coming .	The neighbors hoped that the parents of the parrots in the trees are coming .	The neighbors hoped that the owner of the parrots in the trees is coming .	The neighbors hoped that the men of the parrot in the trees are coming .	Prefix Subj_pl P1_pl P2_None V_pl	Prefix Subj_sg P1_pl P2_None V_sg	Prefix Subj_pl P1_sg P2_None V_pl	Prefix Subj_sg P1_sg P2_None V_sg	Prefix Subj_pl P1_pl P2_pl V_pl	Prefix Subj_sg P1_pl P2_pl V_sg	Prefix Subj_pl P1_sg P2_pl V_pl	['The neighbors hoped that', 'the owners', 'of the parrots', '', 'are coming', '.']	['The neighbors hoped that', 'the owner', 'of the parrots', '', 'is coming', '.']	['The neighbors hoped that', 'the owners', 'of the parrot', '', 'are coming', '.']	['The neighbors hoped that', 'the owner', 'of the parrot', '', 'is coming', '.']	['The neighbors hoped that', 'the owners', 'of the parrots', 'in the trees', 'are coming', '.']	['The neighbors hoped that', 'the owner', 'of the parrots', 'in the trees', 'is coming', '.']	['The neighbors hoped that', 'the owners', 'of the parrot', 'in the trees', 'are coming', '.']	The neighbors hoped that the owner of the parrot in the trees is coming .	The neighbors hoped that the owner of the parrot in the tree are coming .	The neighbors hoped that the owner of the parrot in the trees are coming .	The neighbors hoped that the owner of the parrot in the trees are coming .	The neighbors hoped that the owner of the parrots in the trees is coming .	The neighbors hoped that the owner of the parrot in the tree is coming .	The neighbors hoped that the owner of the parrot and the tree is coming .	The neighbors hoped that the owner of the parrot in the trees in the garden is coming .	True	agreement_error_V	agreement_error_N1	agreement_error_N2	N1_alter	N2_alter	coordination	mis_num	True	False	False	False	False	False	False	False	Prefix Subj_sg P1_sg P2_pl V_sg	Prefix Subj_sg P1_sg P2_sg V_pl	Prefix Subj_sg P1_sg P2_pl V_pl	Prefix Subj_sg P1_sg P2_pl V_pl	Prefix Subj_sg P1_pl P2_pl V_sg	Prefix Subj_sg P1_sg P2_sg V_sg	Prefix Subj_sg P1_sg Conj2_sg V_sg	Prefix Subj_sg P1_sg P2_pl P3_sg V_sg	['The neighbors hoped that', 'the owner', 'of the parrot', 'in the trees', 'is coming', '.']	['The neighbors hoped that', 'the owner', 'of the parrot', 'in the tree', 'are coming', '.']	['The neighbors hoped that', 'the owner', 'of the parrot', 'in the trees', 'are coming', '.']	['The neighbors hoped that', 'the owner', 'of the parrot', 'in the trees', 'are coming', '.']	['The neighbors hoped that', 'the owner', 'of the parrots', 'in the trees', 'is coming', '.']	['The neighbors hoped that', 'the owner', 'of the parrot', 'in the tree', 'is coming', '.']	['The neighbors hoped that', 'the owner', 'of the parrot', 'and the tree', 'is coming', '.']	['The neighbors hoped that', 'the owner', 'of the parrot', 'in the trees', 'in the garden', 'is coming', '.']
16	The exhibition with the community was very successful .	The exhibitions with the country were very successful .	The exhibition with the publics was very successful .	The exhibitions with the audiences were very successful .	The exhibition with the museum of the child was very successful .	The exhibitions with the youth of the child were very successful .	The exhibition with the citys of the child was very successful .	Subj_sg P1_sg P2_None V_sg	Subj_pl P1_sg P2_None V_pl	Subj_sg P1_pl P2_None V_sg	Subj_pl P1_pl P2_None V_pl	Subj_sg P1_sg P2_sg V_sg	Subj_pl P1_sg P2_sg V_pl	Subj_sg P1_pl P2_sg V_sg	['The exhibition', 'with the community', '', 'was very successful', '.']	['The exhibitions', 'with the country', '', 'were very successful', '.']	['The exhibition', 'with the publics', '', 'was very successful', '.']	['The exhibitions', 'with the audiences', '', 'were very successful', '.']	['The exhibition', 'with the museum', 'of the child', 'was very successful', '.']	['The exhibitions', 'with the youth', 'of the child', 'were very successful', '.']	['The exhibition', 'with the citys', 'of the child', 'was very successful', '.']	The exhibitions with the publics of the child were very successful .	The exhibitions with the publics of the children was very successful .	The exhibitions with the publics of the child was very successful .	The exhibitions with the publics of the child was very successful .	The exhibitions with the public of the child were very successful .	The exhibitions with the publics of the children were very successful .	The exhibitions with the publics and the children were very successful .	The exhibitions with the publics of the child of the schools were very successful .	True	agreement_error_V	agreement_error_N1	agreement_error_N2	N1_alter	N2_alter	coordination	mis_num	True	False	False	False	False	False	False	False	Subj_pl P1_pl P2_sg V_pl	Subj_pl P1_pl P2_pl V_sg	Subj_pl P1_pl P2_sg V_sg	Subj_pl P1_pl P2_sg V_sg	Subj_pl P1_sg P2_sg V_pl	Subj_pl P1_pl P2_pl V_pl	Subj_pl P1_pl Conj2_pl V_pl	Subj_pl P1_pl P2_sg P3_pl V_pl	['The exhibitions', 'with the publics', 'of the child', 'were very successful', '.']	['The exhibitions', 'with the publics', 'of the children', 'was very successful', '.']	['The exhibitions', 'with the publics', 'of the child', 'was very successful', '.']	['The exhibitions', 'with the publics', 'of the child', 'was very successful', '.']	['The exhibitions', 'with the public', 'of the child', 'were very successful', '.']	['The exhibitions', 'with the publics', 'of the children', 'were very successful', '.']	['The exhibitions', 'with the publics', 'and the children', 'were very successful', '.']	['The exhibitions', 'with the publics', 'of the child', 'of the schools', 'were very successful', '.']
16190	The neighbors hoped that the guys of the parrots are coming .	The neighbors hoped that the owner of the parrots is coming .	The neighbors hoped that the parents of the parrot are coming .	The neighbors hoped that the owner of the parrot is coming .	The neighbors hoped that the children of the parrots in the trees are coming .	The neighbors hoped that the owner of the parrots in the trees is coming .	The neighbors hoped that the boys of the parrot in the trees are coming .	Prefix Subj_pl P1_pl P2_None V_pl	Prefix Subj_sg P1_pl P2_None V_sg	Prefix Subj_pl P1_sg P2_None V_pl	Prefix Subj_sg P1_sg P2_None V_sg	Prefix Subj_pl P1_pl P2_pl V_pl	Prefix Subj_sg P1_pl P2_pl V_sg	Prefix Subj_pl P1_sg P2_pl V_pl	['The neighbors hoped that', 'the owners', 'of the parrots', '', 'are coming', '.']	['The neighbors hoped that', 'the owner', 'of the parrots', '', 'is coming', '.']	['The neighbors hoped that', 'the owners', 'of the parrot', '', 'are coming', '.']	['The neighbors hoped that', 'the owner', 'of the parrot', '', 'is coming', '.']	['The neighbors hoped that', 'the owners', 'of the parrots', 'in the trees', 'are coming', '.']	['The neighbors hoped that', 'the owner', 'of the parrots', 'in the trees', 'is coming', '.']	['The neighbors hoped that', 'the owners', 'of the parrot', 'in the trees', 'are coming', '.']	The neighbors hoped that the owner of the parrot in the trees is coming .	The neighbors hoped that the owner of the parrot in the tree are coming .	The neighbors hoped that the owner of the parrot in the trees are coming .	The neighbors hoped that the owner of the parrot in the trees are coming .	The neighbors hoped that the owner of the parrots in the trees is coming .	The neighbors hoped that the owner of the parrot in the tree is coming .	The neighbors hoped that the owner of the parrot and the tree is coming .	The neighbors hoped that the owner of the parrot in the trees in the garden is coming .	True	agreement_error_V	agreement_error_N1	agreement_error_N2	N1_alter	N2_alter	coordination	mis_num	True	False	False	False	False	False	False	False	Prefix Subj_sg P1_sg P2_pl V_sg	Prefix Subj_sg P1_sg P2_sg V_pl	Prefix Subj_sg P1_sg P2_pl V_pl	Prefix Subj_sg P1_sg P2_pl V_pl	Prefix Subj_sg P1_pl P2_pl V_sg	Prefix Subj_sg P1_sg P2_sg V_sg	Prefix Subj_sg P1_sg Conj2_sg V_sg	Prefix Subj_sg P1_sg P2_pl P3_sg V_sg	['The neighbors hoped that', 'the owner', 'of the parrot', 'in the trees', 'is coming', '.']	['The neighbors hoped that', 'the owner', 'of the parrot', 'in the tree', 'are coming', '.']	['The neighbors hoped that', 'the owner', 'of the parrot', 'in the trees', 'are coming', '.']	['The neighbors hoped that', 'the owner', 'of the parrot', 'in the trees', 'are coming', '.']	['The neighbors hoped that', 'the owner', 'of the parrots', 'in the trees', 'is coming', '.']	['The neighbors hoped that', 'the owner', 'of the parrot', 'in the tree', 'is coming', '.']	['The neighbors hoped that', 'the owner', 'of the parrot', 'and the tree', 'is coming', '.']	['The neighbors hoped that', 'the owner', 'of the parrot', 'in the trees', 'in the garden', 'is coming', '.']
16030	The owners of the parrots that the neighbors meet are coming .	The owner of the parrots that the neighbors want is coming .	The owners of the parrot that the neighbors kill are coming .	The owner of the parrot that the neighbors hate is coming .	The owners of the parrots in the trees that the neighbors see are coming .	The owner of the parrots in the trees that the neighbors know is coming .	The owners of the parrot in the trees that the neighbors remember are coming .	Subj_pl P1_pl P2_None ROC_pl V_pl	Subj_sg P1_pl P2_None ROC_sg V_sg	Subj_pl P1_sg P2_None ROC_pl V_pl	Subj_sg P1_sg P2_None ROC_sg V_sg	Subj_pl P1_pl P2_pl ROC_pl V_pl	Subj_sg P1_pl P2_pl ROC_sg V_sg	Subj_pl P1_sg P2_pl ROC_pl V_pl	['The owners', 'of the parrots', '', 'that the neighbors meet', 'are coming', '.']	['The owner', 'of the parrots', '', 'that the neighbors want', 'is coming', '.']	['The owners', 'of the parrot', '', 'that the neighbors kill', 'are coming', '.']	['The owner', 'of the parrot', '', 'that the neighbors hate', 'is coming', '.']	['The owners', 'of the parrots', 'in the trees', 'that the neighbors see', 'are coming', '.']	['The owner', 'of the parrots', 'in the trees', 'that the neighbors know', 'is coming', '.']	['The owners', 'of the parrot', 'in the trees', 'that the neighbors remember', 'are coming', '.']	The owner of the parrot in the trees that the neighbors want is coming .	The owner of the parrot in the tree that the neighbors want are coming .	The owner of the parrot in the trees that the neighbors want are coming .	The owner of the parrot in the trees that the neighbors want are coming .	The owner of the parrots in the trees that the neighbors want is coming .	The owner of the parrot in the tree that the neighbors want is coming .	The owner of the parrot and the tree that the neighbors want is coming .	The owner of the parrot in the trees in the garden that the neighbors want is coming .	True	agreement_error_V	agreement_error_N1	agreement_error_N2	N1_alter	N2_alter	coordination	mis_num	True	False	False	False	False	False	False	False	Subj_sg P1_sg P2_pl ROC_sg V_sg	Subj_sg P1_sg P2_sg ROC_sg V_pl	Subj_sg P1_sg P2_pl ROC_sg V_pl	Subj_sg P1_sg P2_pl ROC_sg V_pl	Subj_sg P1_pl P2_pl ROC_sg V_sg	Subj_sg P1_sg P2_sg ROC_sg V_sg	Subj_sg P1_sg Conj2_sg ROC_sg V_sg	Subj_sg P1_sg P2_pl P3_sg ROC_sg V_sg	['The owner', 'of the parrot', 'in the trees', 'that the neighbors want', 'is coming', '.']	['The owner', 'of the parrot', 'in the tree', 'that the neighbors want', 'are coming', '.']	['The owner', 'of the parrot', 'in the trees', 'that the neighbors want', 'are coming', '.']	['The owner', 'of the parrot', 'in the trees', 'that the neighbors want', 'are coming', '.']	['The owner', 'of the parrots', 'in the trees', 'that the neighbors want', 'is coming', '.']	['The owner', 'of the parrot', 'in the tree', 'that the neighbors want', 'is coming', '.']	['The owner', 'of the parrot', 'and the tree', 'that the neighbors want', 'is coming', '.']	['The owner', 'of the parrot', 'in the trees', 'in the garden', 'that the neighbors want', 'is coming', '.']
10	The process with the painting was very successful .	The projects with the painting were very successful .	The work with the paintings was very successful .	The campaigns with the paintings were very successful .	The deal with the painting of the child was very successful .	The events with the painting of the child were very successful .	The operation with the paintings of the child was very successful .	Subj_sg P1_sg P2_None V_sg	Subj_pl P1_sg P2_None V_pl	Subj_sg P1_pl P2_None V_sg	Subj_pl P1_pl P2_None V_pl	Subj_sg P1_sg P2_sg V_sg	Subj_pl P1_sg P2_sg V_pl	Subj_sg P1_pl P2_sg V_sg	['The process', 'with the painting', '', 'was very successful', '.']	['The projects', 'with the painting', '', 'were very successful', '.']	['The work', 'with the paintings', '', 'was very successful', '.']	['The campaigns', 'with the paintings', '', 'were very successful', '.']	['The deal', 'with the painting', 'of the child', 'was very successful', '.']	['The events', 'with the painting', 'of the child', 'were very successful', '.']	['The operation', 'with the paintings', 'of the child', 'was very successful', '.']	The campaigns with the paintings of the child were very successful .	The campaigns with the paintings of the children was very successful .	The campaigns with the paintings of the child was very successful .	The campaigns with the paintings of the child was very successful .	The campaigns with the painting of the child were very successful .	The campaigns with the paintings of the children were very successful .	The campaigns with the paintings and the children were very successful .	The campaigns with the paintings of the child of the schools were very successful .	True	agreement_error_V	agreement_error_N1	agreement_error_N2	N1_alter	N2_alter	coordination	mis_num	True	False	False	False	False	False	False	False	Subj_pl P1_pl P2_sg V_pl	Subj_pl P1_pl P2_pl V_sg	Subj_pl P1_pl P2_sg V_sg	Subj_pl P1_pl P2_sg V_sg	Subj_pl P1_sg P2_sg V_pl	Subj_pl P1_pl P2_pl V_pl	Subj_pl P1_pl Conj2_pl V_pl	Subj_pl P1_pl P2_sg P3_pl V_pl	['The campaigns', 'with the paintings', 'of the child', 'were very successful', '.']	['The campaigns', 'with the paintings', 'of the children', 'was very successful', '.']	['The campaigns', 'with the paintings', 'of the child', 'was very successful', '.']	['The campaigns', 'with the paintings', 'of the child', 'was very successful', '.']	['The campaigns', 'with the painting', 'of the child', 'were very successful', '.']	['The campaigns', 'with the paintings', 'of the children', 'were very successful', '.']	['The campaigns', 'with the paintings', 'and the children', 'were very successful', '.']	['The campaigns', 'with the paintings', 'of the child', 'of the schools', 'were very successful', '.']
16176	The neighbors worried that the owners of the parrots are coming .	The neighbors reported that the owner of the parrots is coming .	The neighbors knew that the owners of the parrot are coming .	The neighbors said that the owner of the parrot is coming .	The neighbors learned that the owners of the parrots in the trees are coming .	The neighbors announced that the owner of the parrots in the trees is coming .	The neighbors heard that the owners of the parrot in the trees are coming .	Prefix Subj_pl P1_pl P2_None V_pl	Prefix Subj_sg P1_pl P2_None V_sg	Prefix Subj_pl P1_sg P2_None V_pl	Prefix Subj_sg P1_sg P2_None V_sg	Prefix Subj_pl P1_pl P2_pl V_pl	Prefix Subj_sg P1_pl P2_pl V_sg	Prefix Subj_pl P1_sg P2_pl V_pl	['The neighbors worried that', 'the owners', 'of the parrots', '', 'are coming', '.']	['The neighbors reported that', 'the owner', 'of the parrots', '', 'is coming', '.']	['The neighbors knew that', 'the owners', 'of the parrot', '', 'are coming', '.']	['The neighbors said that', 'the owner', 'of the parrot', '', 'is coming', '.']	['The neighbors learned that', 'the owners', 'of the parrots', 'in the trees', 'are coming', '.']	['The neighbors announced that', 'the owner', 'of the parrots', 'in the trees', 'is coming', '.']	['The neighbors heard that', 'the owners', 'of the parrot', 'in the trees', 'are coming', '.']	The neighbors heard that the owner of the parrot in the trees is coming .	The neighbors heard that the owner of the parrot in the tree are coming .	The neighbors heard that the owner of the parrot in the trees are coming .	The neighbors heard that the owner of the parrot in the trees are coming .	The neighbors heard that the owner of the parrots in the trees is coming .	The neighbors heard that the owner of the parrot in the tree is coming .	The neighbors heard that the owner of the parrot and the tree is coming .	The neighbors heard that the owner of the parrot in the trees in the garden is coming .	True	agreement_error_V	agreement_error_N1	agreement_error_N2	N1_alter	N2_alter	coordination	mis_num	True	False	False	False	False	False	False	False	Prefix Subj_sg P1_sg P2_pl V_sg	Prefix Subj_sg P1_sg P2_sg V_pl	Prefix Subj_sg P1_sg P2_pl V_pl	Prefix Subj_sg P1_sg P2_pl V_pl	Prefix Subj_sg P1_pl P2_pl V_sg	Prefix Subj_sg P1_sg P2_sg V_sg	Prefix Subj_sg P1_sg Conj2_sg V_sg	Prefix Subj_sg P1_sg P2_pl P3_sg V_sg	['The neighbors heard that', 'the owner', 'of the parrot', 'in the trees', 'is coming', '.']	['The neighbors heard that', 'the owner', 'of the parrot', 'in the tree', 'are coming', '.']	['The neighbors heard that', 'the owner', 'of the parrot', 'in the trees', 'are coming', '.']	['The neighbors heard that', 'the owner', 'of the parrot', 'in the trees', 'are coming', '.']	['The neighbors heard that', 'the owner', 'of the parrots', 'in the trees', 'is coming', '.']	['The neighbors heard that', 'the owner', 'of the parrot', 'in the tree', 'is coming', '.']	['The neighbors heard that', 'the owner', 'of the parrot', 'and the tree', 'is coming', '.']	['The neighbors heard that', 'the owner', 'of the parrot', 'in the trees', 'in the garden', 'is coming', '.']
16168	The colleagues know that the parents of the winners are getting a big raise .	The colleagues know that the trainer of the winners is getting a big raise .	The colleagues know that the members of the winner are getting a big raise .	The colleagues know that the trainer of the winner is getting a big raise .	The colleagues know that the friends of the winners of the games are getting a big raise .	The colleagues know that the trainer of the winners of the games is getting a big raise .	The colleagues know that the families of the winner of the games are getting a big raise .	Prefix Subj_pl P1_pl P2_None V_pl	Prefix Subj_sg P1_pl P2_None V_sg	Prefix Subj_pl P1_sg P2_None V_pl	Prefix Subj_sg P1_sg P2_None V_sg	Prefix Subj_pl P1_pl P2_pl V_pl	Prefix Subj_sg P1_pl P2_pl V_sg	Prefix Subj_pl P1_sg P2_pl V_pl	['The colleagues know that', 'the parents', 'of the winners', '', 'are getting a big raise', '.']	['The colleagues know that', 'the trainer', 'of the winners', '', 'is getting a big raise', '.']	['The colleagues know that', 'the members', 'of the winner', '', 'are getting a big raise', '.']	['The colleagues know that', 'the trainer', 'of the winner', '', 'is getting a big raise', '.']	['The colleagues know that', 'the friends', 'of the winners', 'of the games', 'are getting a big raise', '.']	['The colleagues know that', 'the trainer', 'of the winners', 'of the games', 'is getting a big raise', '.']	['The colleagues know that', 'the families', 'of the winner', 'of the games', 'are getting a big raise', '.']	The colleagues know that the trainer of the winner of the games is getting a big raise .	The colleagues know that the trainer of the winner of the game are getting a big raise .	The colleagues know that the trainer of the winner of the games are getting a big raise .	The colleagues know that the trainer of the winner of the games are getting a big raise .	The colleagues know that the trainer of the winners of the games is getting a big raise .	The colleagues know that the trainer of the winner of the game is getting a big raise .	The colleagues know that the trainer of the winner and the game is getting a big raise .	The colleagues know that the trainer of the winner of the games in the tournament is getting a big raise .	True	agreement_error_V	agreement_error_N1	agreement_error_N2	N1_alter	N2_alter	coordination	mis_num	True	False	False	False	False	False	False	False	Prefix Subj_sg P1_sg P2_pl V_sg	Prefix Subj_sg P1_sg P2_sg V_pl	Prefix Subj_sg P1_sg P2_pl V_pl	Prefix Subj_sg P1_sg P2_pl V_pl	Prefix Subj_sg P1_pl P2_pl V_sg	Prefix Subj_sg P1_sg P2_sg V_sg	Prefix Subj_sg P1_sg Conj2_sg V_sg	Prefix Subj_sg P1_sg P2_pl P3_sg V_sg	['The colleagues know that', 'the trainer', 'of the winner', 'of the games', 'is getting a big raise', '.']	['The colleagues know that', 'the trainer', 'of the winner', 'of the game', 'are getting a big raise', '.']	['The colleagues know that', 'the trainer', 'of the winner', 'of the games', 'are getting a big raise', '.']	['The colleagues know that', 'the trainer', 'of the winner', 'of the games', 'are getting a big raise', '.']	['The colleagues know that', 'the trainer', 'of the winners', 'of the games', 'is getting a big raise', '.']	['The colleagues know that', 'the trainer', 'of the winner', 'of the game', 'is getting a big raise', '.']	['The colleagues know that', 'the trainer', 'of the winner', 'and the game', 'is getting a big raise', '.']	['The colleagues know that', 'the trainer', 'of the winner', 'of the games', 'in the tournament', 'is getting a big raise', '.']
16187	The neighbors hoped that the parents of the parrots are coming .	The neighbors hoped that the owner of the parrots is coming .	The neighbors hoped that the guys of the parrot are coming .	The neighbors hoped that the owner of the parrot is coming .	The neighbors hoped that the boys of the parrots in the trees are coming .	The neighbors hoped that the owner of the parrots in the trees is coming .	The neighbors hoped that the children of the parrot in the trees are coming .	Prefix Subj_pl P1_pl P2_None V_pl	Prefix Subj_sg P1_pl P2_None V_sg	Prefix Subj_pl P1_sg P2_None V_pl	Prefix Subj_sg P1_sg P2_None V_sg	Prefix Subj_pl P1_pl P2_pl V_pl	Prefix Subj_sg P1_pl P2_pl V_sg	Prefix Subj_pl P1_sg P2_pl V_pl	['The neighbors hoped that', 'the parents', 'of the parrots', '', 'are coming', '.']	['The neighbors hoped that', 'the owner', 'of the parrots', '', 'is coming', '.']	['The neighbors hoped that', 'the guys', 'of the parrot', '', 'are coming', '.']	['The neighbors hoped that', 'the owner', 'of the parrot', '', 'is coming', '.']	['The neighbors hoped that', 'the boys', 'of the parrots', 'in the trees', 'are coming', '.']	['The neighbors hoped that', 'the owner', 'of the parrots', 'in the trees', 'is coming', '.']	['The neighbors hoped that', 'the children', 'of the parrot', 'in the trees', 'are coming', '.']	The neighbors hoped that the owner of the parrot in the trees is coming .	The neighbors hoped that the owner of the parrot in the tree are coming .	The neighbors hoped that the owner of the parrot in the trees are coming .	The neighbors hoped that the owner of the parrot in the trees are coming .	The neighbors hoped that the owner of the parrots in the trees is coming .	The neighbors hoped that the owner of the parrot in the tree is coming .	The neighbors hoped that the owner of the parrot and the tree is coming .	The neighbors hoped that the owner of the parrot in the trees in the garden is coming .	True	agreement_error_V	agreement_error_N1	agreement_error_N2	N1_alter	N2_alter	coordination	mis_num	True	False	False	False	False	False	False	False	Prefix Subj_sg P1_sg P2_pl V_sg	Prefix Subj_sg P1_sg P2_sg V_pl	Prefix Subj_sg P1_sg P2_pl V_pl	Prefix Subj_sg P1_sg P2_pl V_pl	Prefix Subj_sg P1_pl P2_pl V_sg	Prefix Subj_sg P1_sg P2_sg V_sg	Prefix Subj_sg P1_sg Conj2_sg V_sg	Prefix Subj_sg P1_sg P2_pl P3_sg V_sg	['The neighbors hoped that', 'the owner', 'of the parrot', 'in the trees', 'is coming', '.']	['The neighbors hoped that', 'the owner', 'of the parrot', 'in the tree', 'are coming', '.']	['The neighbors hoped that', 'the owner', 'of the parrot', 'in the trees', 'are coming', '.']	['The neighbors hoped that', 'the owner', 'of the parrot', 'in the trees', 'are coming', '.']	['The neighbors hoped that', 'the owner', 'of the parrots', 'in the trees', 'is coming', '.']	['The neighbors hoped that', 'the owner', 'of the parrot', 'in the tree', 'is coming', '.']	['The neighbors hoped that', 'the owner', 'of the parrot', 'and the tree', 'is coming', '.']	['The neighbors hoped that', 'the owner', 'of the parrot', 'in the trees', 'in the garden', 'is coming', '.']
